,index,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,Unnamed: 0.1,alloy_names,structure,phase_1,phase_2,phase_3,phase_4,phase_5,vol_phase1,vol_phase2,vol_phase3,vol_phase4,vol_phase5,alloy,density_kgm3,solidus,liquidus,Ac_Al,entropy_jmol,enthalpy_jmol,gibbs_jmol,Al,Co,Fe,Ni,Si,Cr,Mn,Nb,Mo,Ti,Cu,C,V,Zr,B,Sn,Ta,Hf,W,Zn,Re,Y,Delta_SS,Phase_Weight_Min,Phase_BCC,Phase_BCC+BCC,Phase_BCC+Sec.,Phase_FCC,Phase_FCC+BCC,Phase_FCC+Sec.,Phase_No Data,Phase_Other,Density,Modulus,Cost,Tm,Misfit,Rbar,delta,shear,bulk,pugh,VEC,SMIX,ModulusMX,DensityMX,TmMX,R_MX,shearMX,bulkMX,VECMX
156,455,68,Al1 Nb1 Ti1 V1 Zr1,B2+Laves+Sec.,ANNEAL,,5.7,,,C,600.0,1155.0,1385.0,,,,,,,10.1016/j.msea.2017.08.019,2017,455,Al1 Nb1 Ti1 V1 Zr1,SS+IM,AL3ZR5#1,BCC_B2#1,,,,0.4104337217415375,0.5895662782584624,,,,Al1 Nb1 Ti1 V1 Zr1,1352.44,1566.36,5896.685113024403,1.5182935491532028e-06,80.56285937602952,8371.392551059676,-94185.1274346259,0.2,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,,,,,739.0305377475299,Other,0,0,0,0,0,0,0,1,5.681568900172097,97.4,396.6,1987.004,3.435616,144.81400000000005,0.0633667515248942,37.6,121.0,3.2180851063829787,4.2,1.6094379124341005,60.0,5.8804609584487535,1816.68,28.65000000000001,21.0,94.0,2.0
157,458,68,Al1 Nb1 Ti1 V1 Zr0.1,B2+Sec.,ANNEAL,,5.5,,,C,600.0,975.0,1085.0,,,,,,,10.1016/j.msea.2017.08.019,2017,458,Al1 Nb1 Ti1 V1 Zr0.1,SS+IM,AL3ZR5#1,BCC_B2#1,SIGMA#1,,,0.05303178612493639,0.5691612288052462,0.37780698506981736,,,Al1 Nb1 Ti1 V1 Zr0.1,1317.45,1607.63,5823.382826613713,1.6463817038628758e-05,78.06698309270995,9665.37137642577,-89713.898100594,0.2439024390243903,,,,,,,0.2439024390243903,,0.2439024390243903,,,0.2439024390243903,0.024390243902439032,,,,,,,,,458.59252030413376,Other,0,0,0,0,0,0,0,1,5.500504156119551,103.85365853658536,139.02439024390245,1956.1195121951223,1.3482801903628792,141.42560975609757,0.04410427858940359,38.609756097560975,128.02439024390245,3.3158559696778265,4.243902439024391,1.467147585734507,60.0,5.8804609584487535,1816.68,28.65000000000001,21.0,94.0,2.0
158,461,68,Al1 Nb1 Ti1 V1 Zr0.25,B2+Sec.,ANNEAL,,5.6,,,C,600.0,1065.0,1260.0,,,,,,,10.1016/j.msea.2017.08.019,2017,461,Al1 Nb1 Ti1 V1 Zr0.25,SS+IM,AL3ZR5#1,BCC_B2#1,SIGMA#1,,,0.144385494965648,0.6205168406103603,0.2350976644239919,,,Al1 Nb1 Ti1 V1 Zr0.25,1287.89,1600.98,5872.2608889686535,1.3322289131611728e-05,79.00859703506892,9758.755029002632,-90819.18899664008,0.2352941176470588,,,,,,,0.2352941176470588,,0.2352941176470588,,,0.2352941176470588,0.05882352941176471,,,,,,,,,546.9531532873702,Other,0,0,0,0,0,0,0,1,5.536007047110246,102.58823529411764,189.52941176470586,1962.1752941176474,1.838185467128028,142.09,0.04956438263323231,38.411764705882355,126.64705882352942,3.2970903522205215,4.235294117647058,1.5284657100610248,60.0,5.8804609584487535,1816.68,28.65000000000001,21.0,94.0,2.0
159,464,68,Al1 Nb1 Ti1 V1 Zr0.5,B2+Laves+Sec.,ANNEAL,,5.6,,,C,600.0,1135.0,1425.0,,,,,,,10.1016/j.msea.2017.08.019,2017,464,Al1 Nb1 Ti1 V1 Zr0.5,SS+IM,AL3ZR5#1,BCC_B2#1,SIGMA#1,,,0.2731371912765422,0.721135713468148,0.005727095255309872,,,Al1 Nb1 Ti1 V1 Zr0.5,1318.12,1590.1,5937.686801627258,1.0728753820566977e-05,80.52103520185287,10098.775532881962,-92404.50227907674,0.2222222222222222,,,,,,,0.2222222222222222,,0.2222222222222222,,,0.2222222222222222,0.1111111111111111,,,,,,,,,643.6980067275907,Other,0,0,0,0,0,0,0,1,5.589918844540562,100.66666666666666,266.2222222222222,1971.3711111111108,2.50691111111111,143.09888888888887,0.05596928583779282,38.111111111111114,124.55555555555556,3.2682215743440235,4.222222222222221,1.5810937501718236,60.0,5.8804609584487535,1816.68,28.65000000000001,21.0,94.0,2.0
160,467,68,Al0.667 Nb0.667 Ti0.667 V0.667 Zr1,B2+Laves+Sec.,ANNEAL,,5.8,,,C,600.0,1195.0,1195.0,,,,,,,10.1016/j.msea.2017.08.019,2017,467,Al0.667 Nb0.667 Ti0.667 V0.667 Zr1,SS+IM,AL3ZR5#1,BCC_B2#1,,,,0.4160057325693084,0.5839942674306916,,,,Al0.667 Nb0.667 Ti0.667 V0.667 Zr1,1305.08,1538.72,5869.639216460294,3.274025304763737e-07,81.4587922344409,9460.996458759711,-94236.04605568358,0.1818429661941112,,,,,,,0.1818429661941112,,0.1818429661941112,,,0.1818429661941112,0.27262813522355506,,,,,,,,,772.3573368204401,Other,0,0,0,0,0,0,0,1,5.756453092300699,94.73091603053436,503.1273173391494,1999.7771101417663,3.9998733346122366,146.2153598691385,0.06709037174335815,37.182388222464546,118.0948745910578,3.1760970781244278,4.181842966194111,1.5942068711394357,60.0,5.8804609584487535,1816.68,28.65000000000001,21.0,94.0,2.0
161,475,70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,ANNEAL,,8.2,,,C,25.0,1457.0,1908.0,,,,,,,10.1016/j.ijrmhm.2014.07.009,2014,475,Cr1 Hf1 Nb1 Ti1 Zr1,SS+IM,BCC_B2#1,C15_LAVES#1,,,,0.8314999319454806,0.16850006805451948,,,,Cr1 Hf1 Nb1 Ti1 Zr1,1346.48,1551.63,8506.5236651576,0.0,86.81470676297815,29354.43120858029,-81160.6905006909,,,,,,0.2,,0.2,,0.2,,,,0.2,,,,0.2,,,,,1231.308570477117,BCC+Sec.,0,0,1,0,0,0,0,0,8.011824251149406,129.20000000000002,2794.0,2300.94,5.8352559999999984,146.392,0.0861232431055173,52.00000000000001,127.8,2.4576923076923074,4.6,1.6094379124341005,211.0,8.778626253132835,809.0,35.34,85.0,81.0,2.0
162,480,70,Hf1 Nb1 Ti1 V1 Zr1,BCC+Laves,ANNEAL,,8.0,,,C,25.0,1157.0,1468.0,,,,,,,10.1016/j.ijrmhm.2014.07.009,2014,480,Hf1 Nb1 Ti1 V1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Nb1 Ti1 V1 Zr1,1500.62,1638.2,7854.184154301671,0.0,92.8076064437702,36631.980330012106,-81512.10267290738,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,0.2,,,,,833.3891388887233,BCC+Sec.,0,0,1,0,0,0,0,0,7.798039290648289,99.0,2836.2,2301.54,4.280479999999999,147.73000000000005,0.07055168512331621,38.40000000000001,127.8,3.328125,4.4,1.6094379124341005,60.0,8.778626253132835,809.0,28.65000000000001,17.0,81.0,1.0
166,491,72,Hf0.26 Nb1 Ta1 Ti0.578 Zr0.416,BCC,CAST,,10.4,,,C,60.0,795.0,,,,125.0,,,,10.1080/14786435.2015.1028506,2015,491,Hf0.26 Nb1 Ta1 Ti0.578 Zr0.416,SS,BCC_B2#1,,,,,1.0,,,,,Hf0.26 Nb1 Ta1 Ti0.578 Zr0.416,1951.05,2276.07,10168.33312649673,0.0,91.63235607645431,33911.146741448836,-82736.8425438775,,,,,,,,0.3073140749846343,,0.17762753534111864,,,,0.12784265519360788,,,0.3073140749846343,0.07990165949600493,,,,,604.3654457739466,BCC,1,0,0,0,0,0,0,0,10.454065534554672,124.95881991395207,1355.7092808850648,2673.19643515673,1.5051365040389038,146.9126306084819,0.044050714629614435,47.314074984634296,153.4124154886294,3.242426604312808,4.614628149969269,1.4970175015498404,118.0,12.175346107203493,1349.0,17.349999999999994,39.0,111.0,1.0
172,502,74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,8.4,,,C,-268.8,2250.0,,,,103.1,,,,10.1016/j.msea.2017.10.073,2017,502,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,SS,BCC_B2#1,,,,,1.0,,,,,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,1757.82,1866.06,8233.978595022447,0.0,93.46919836305851,35765.455096270016,-83220.83441990348,,,,,,,,0.2001200120012001,,0.3000300030003,,,,0.2499249924992499,,,0.0999099909990999,0.15001500150015,,,,,554.2110702147359,BCC,1,0,0,0,0,0,0,0,8.352064928648451,103.0954095409541,2301.851185118512,2369.0951395139514,2.290564795777506,150.4490099009901,0.04906795281106807,40.44764476447645,125.75067506750678,3.1089739785775743,4.3000300030003,1.5444259295206346,118.0,12.175346107203493,1349.0,17.349999999999994,39.0,111.0,1.0
173,528,76,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,,8.5,,,C,1000.0,398.0,430.0,,,,,,,10.1016/j.jallcom.2016.10.014,2016,528,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,SS+IM,BCC_B2#1,C16_THETA#1,,,,0.8493727945575109,0.15062720544248895,,,,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,1294.99,1987.0,9340.175498469875,0.0,85.3883947786581,14897.814623509868,-93801.61192972187,,,,,0.06976744186046513,,,0.2325581395348837,0.11627906976744184,0.2325581395348837,,,0.11627906976744184,,,,,0.2325581395348837,,,,,884.1691307132044,BCC+Sec.,0,0,1,0,0,0,0,0,8.194210605699567,125.95348837209299,2920.139534883721,2382.0,2.6398058409951317,143.0976744186046,0.07869819896223404,33.837209302325576,143.02325581395348,4.226804123711339,4.5813953488372094,1.7038101440617788,282.0,10.951691690357736,1209.0,42.45,47.0,130.0,2.0
174,531,76,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,,8.2,,,C,1000.0,614.0,696.0,,,,,,,10.1016/j.jallcom.2016.10.014,2016,531,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,SS+IM,BCC_B2#1,C16_THETA#1,M5SI3_D88#1,,,0.7496353614942165,0.2256404048601172,0.024724233645666244,,,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,1276.79,1883.14,9618.892382778307,0.0,82.21207112876186,5117.36199525659,-99538.60455165726,,,,,0.1111111111111111,,,0.2222222222222222,0.1111111111111111,0.2222222222222222,,,0.1111111111111111,,,,,0.2222222222222222,,,,,969.2916310242108,BCC+Sec.,0,0,1,0,0,0,0,0,7.9335263237583975,122.44444444444444,2790.444444444444,2351.1111111111113,2.5685802469135792,141.8622222222222,0.08747747259661129,32.333333333333336,141.11111111111111,4.364261168384878,4.5555555555555545,1.7351264569629226,282.0,10.951691690357736,1209.0,42.45,47.0,130.0,2.0
175,534,76,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,,7.9,,,C,1000.0,673.0,741.0,,,,,,,10.1016/j.jallcom.2016.10.014,2016,534,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,SS+IM,BCC_B2#1,C16_THETA#1,M5SI3_D88#1,,,0.6566753927160024,0.2463893698247277,0.0969352374592699,,,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,1331.05,1766.27,9744.78324089173,0.0,79.77503091562119,-2948.8057615454222,-104502.42011713117,,,,,0.14893617021276595,,,0.2127659574468085,0.10638297872340426,0.2127659574468085,,,0.10638297872340426,,,,,0.2127659574468085,,,,,1032.7818394230296,BCC+Sec.,0,0,1,0,0,0,0,0,7.695027938152645,119.23404255319151,2671.787234042553,2322.851063829788,2.4996600271616107,140.73191489361702,0.09431994542261783,30.957446808510642,139.36170212765956,4.501718213058418,4.531914893617022,1.7481624324004934,282.0,10.951691690357736,1209.0,42.45,47.0,130.0,2.0
176,537,76,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,9.0,,,C,1000.0,368.0,394.0,,,131.9,,,,10.1016/j.jallcom.2016.10.014,2016,537,Hf1 Mo0.5 Nb1 Ti1 V0.5,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Mo0.5 Nb1 Ti1 V0.5,1811.61,2093.68,8794.397700331505,0.0,91.06587819357323,32802.964345039734,-83123.89859537901,,,,,,,,0.25,0.125,0.25,,,0.125,,,,,0.25,,,,,695.8206697616074,BCC,1,0,0,0,0,0,0,0,8.634115331475298,131.875,3139.0,2434.125,2.750274999999999,145.18249999999995,0.05926537341426515,36.375,146.25,4.020618556701032,4.625,1.5595811562598771,251.0,8.778626253132835,955.0,26.15000000000001,27.0,120.0,2.0
177,540,77,Hf0.787 Nb0.142 Ta0.142 Ti1 Zr0.787,BCC,WROUGHT,,8.5,,,T,25.0,540.0,995.0,,,95.2,,,,10.1080/21663831.2016.1221861,2016,540,Hf0.787 Nb0.142 Ta0.142 Ti1 Zr0.787,SS,BCC_B2#1,,,,,1.0,,,,,Hf0.787 Nb0.142 Ta0.142 Ti1 Zr0.787,1724.31,1758.4,8280.942161160443,0.0,94.50860883242798,35843.459853595465,-84465.99919008536,,,,,,,,0.0496850944716585,,0.3498950314905529,,,,0.27536738978306513,,,0.0496850944716585,0.27536738978306513,,,,,437.36231371153366,BCC,1,0,0,0,0,0,0,0,8.278698159853532,95.24982505248428,3824.475157452765,2255.214100769769,2.3447124810422504,152.9089573128062,0.04489851937169823,38.059832050384884,111.67004898530442,2.934065732015629,4.0993701889433165,1.3760014220482844,118.0,12.175346107203493,1349.0,17.349999999999994,39.0,111.0,1.0
178,541,78,Al0.25 Nb1 Ta1 Ti1 Zr1,BCC+B2,OTHER,,8.6,,,C,1000.0,366.0,408.0,,,,,,,10.1016/j.matdes.2017.11.033,2017,541,Hf0.787 Nb0.142 Ta0.142 Ti1 Zr0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0958788430851,BCC+Sec.,0,0,1,0,0,0,0,0,8.691453732942213,115.88235294117649,508.5882352941177,2433.418823529412,2.00555570934256,147.78647058823532,0.04757934399532367,44.82352941176471,138.35294117647058,3.0866141732283463,4.411764705882354,1.5284657100610246,118.0,13.979071806451614,2356.68,17.349999999999994,43.0,124.0,2.0
179,543,78,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,,7.6,,,C,1000.0,579.0,646.0,,,,,,,10.1016/j.matdes.2017.11.033,2017,543,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,SS+IM,ALZR2_B82#1,BCC_B2#1,,,,0.30909422001670817,0.6909057799832918,,,,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,1374.59,2148.36,7568.3013264781275,1.5516945659764195e-07,83.93025574524978,12940.623285983938,-93902.59227771904,0.1111111111111111,,,,,,,0.2222222222222222,0.1111111111111111,0.2222222222222222,,,,0.2222222222222222,,,0.1111111111111111,,,,,,628.7701837500264,BCC+Sec.,0,0,1,0,0,0,0,0,7.641928101432914,129.2222222222222,448.22222222222223,2306.302222222222,2.4068913580246902,146.7811111111111,0.0523688033815877,38.333333333333336,138.22222222222223,3.605797101449275,4.4444444444444455,1.7351264569629226,261.0,13.979071806451614,2356.68,23.99000000000001,49.0,154.0,3.0
180,547,78,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,7.2,,,C,1000.0,935.0,1019.0,,,,,,,10.1016/j.matdes.2017.11.033,2017,547,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr0.5,SS+IM,AL3ZR5#1,BCC_B2#1,SIGMA#1,,,0.23934745013953576,0.5989557217600036,0.16169682810046054,,,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr0.5,1437.23,2105.93,7308.855409013077,5.315297157741161e-06,79.89833381263713,2517.283199379141,-99193.29574410793,0.2222222222222222,,,,,,,0.2222222222222222,0.1111111111111111,0.2222222222222222,,,,0.1111111111111111,,,0.1111111111111111,,,,,,470.9756042327023,Other,0,0,0,0,0,0,0,1,7.218787501337812,129.44444444444446,274.0,2173.593333333333,1.5244765432098761,144.88333333333333,0.041856991981793365,37.55555555555555,136.7777777777778,3.6420118343195282,4.333333333333333,1.7351264569629226,261.0,13.979071806451614,2356.68,23.99000000000001,49.0,154.0,3.0
181,549,78,Al1 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,6.9,,,C,1000.0,535.0,542.0,,,,,,,10.1016/j.matdes.2017.11.033,2017,549,Al1 Nb1 Ta0.5 Ti1 Zr0.5,SS+IM,AL3ZR5#1,BCC_B2#1,SIGMA#1,,,0.2369808281194698,0.4373339227122552,0.32568524916827496,,,Al1 Nb1 Ta0.5 Ti1 Zr0.5,1568.16,1878.83,7019.3753848762635,2.149280436075286e-06,79.88756514134958,3999.2289767107854,-97697.64144822722,0.25,,,,,,,0.25,,0.25,,,,0.125,,,0.125,,,,,,423.95527037961676,Other,0,0,0,0,0,0,0,1,6.842617815337659,104.5,294.5,2083.2925,1.4319234374999996,145.96125,0.0380941877200293,39.75,125.125,3.1477987421383653,4.125,1.5595811562598771,118.0,13.979071806451614,2356.68,17.349999999999994,43.0,124.0,2.0
182,551,79,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,,7.5,,,C,400.0,1273.0,1335.0,14.5,,,,,,10.4028/www.scientific.net/MSF.849.76,,551,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,SS+IM,BCC_B2#1,C16_THETA#1,,,,0.8060132476416471,0.1939867523583529,,,,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,1276.6,1459.78,8533.407747265575,0.0,85.80505443686769,13280.64797923773,-95949.18631889485,,,,,0.09090909090909093,,,0.18181818181818185,,0.18181818181818185,,,0.18181818181818185,0.18181818181818185,,,,0.18181818181818185,,,,,1070.7683889615994,BCC+Sec.,0,0,1,0,0,0,0,0,7.300837015318736,94.27272727272728,2578.545454545454,2245.672727272728,3.9220975206611564,144.78181818181818,0.09411528832901148,34.90909090909091,125.27272727272728,3.588541666666667,4.363636363636363,1.7677614722893296,81.0,10.951691690357736,1063.0,44.95,47.0,81.0,1.0
183,576,88,Al0.2 Mo1 Ta1 Ti1 V1,BCC,CAST,,9.2,,,C,25.0,1021.0,1249.0,,,184.0,,,,10.4028/www.scientific.net/MSF.898.638,,576,Al0.2 Mo1 Ta1 Ti1 V1,SS,BCC_B2#1,,,,,1.0,,,,,Al0.2 Mo1 Ta1 Ti1 V1,2159.12,2427.29,9208.702629002904,1.1485763979387837e-06,85.17906024884165,23374.26736391845,-85058.67633285698,0.047619047619047616,,,,,,,,0.2380952380952381,0.2380952380952381,,,0.2380952380952381,,,,0.2380952380952381,,,,,,486.7715864530296,BCC,1,0,0,0,0,0,0,0,9.064204223177725,184.047619047619,176.52380952380955,2499.2057142857143,0.9958775510204078,139.43904761904759,0.04021367455796291,44.095238095238095,170.28571428571433,3.8617710583153353,4.904761904761905,1.5117244258814226,259.0,13.979071806451614,2356.68,14.550000000000011,49.0,154.0,3.0
184,577,88,Al0.6 Mo1 Ta1 Ti1 V1,BCC,CAST,,8.6,,,C,25.0,962.0,1033.0,,,174.1,,,,10.4028/www.scientific.net/MSF.898.638,,577,Al0.6 Mo1 Ta1 Ti1 V1,SS+IM,BCC_B2#1,SIGMA#1,,,,0.8041876290044199,0.19581237099558016,,,,Al0.6 Mo1 Ta1 Ti1 V1,1895.02,2329.9,8789.658709783398,3.051896801298423e-06,81.21072674151291,13653.292430688398,-89727.96271125753,0.13043478260869565,,,,,,,,0.2173913043478261,0.2173913043478261,,,0.2173913043478261,,,,0.2173913043478261,,,,,,446.44720132201246,BCC,1,0,0,0,0,0,0,0,8.510634638553578,174.13043478260875,161.34782608695653,2363.041739130435,0.9122325141776936,139.76347826086956,0.039067245208812613,42.52173913043479,162.08695652173915,3.811860940695297,4.739130434782608,1.5926857326819182,259.0,13.979071806451614,2356.68,14.550000000000011,49.0,154.0,3.0
185,579,88,Mo1 Ta1 Ti1 V1,BCC,CAST,,9.5,,,C,25.0,1221.0,1454.0,,,189.8,,,,10.4028/www.scientific.net/MSF.898.638,,579,Mo1 Ta1 Ti1 V1,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Ta1 Ti1 V1,2248.04,2465.71,9382.437278417116,0.0,84.88886393595762,26790.114229514398,-81273.40956095964,,,,,,,,,0.25,0.25,,,0.25,,,,0.25,,,,,,509.8079434621531,BCC,1,0,0,0,0,0,0,0,9.38250673433661,189.75,185.25,2577.5,1.0437187499999996,139.2525,0.04080271981159909,45.0,175.0,3.888888888888889,5.0,1.3862943611198906,213.0,12.175346107203493,1349.0,14.550000000000011,49.0,120.0,2.0
187,585,90,Hf1 Ta0.4 Ti1 Zr1,BCC+HCP,CAST,,9.2,,,T,25.0,400.0,1100.0,,,,,,,10.1002/adma.201701678,,585,Hf1 Ta0.4 Ti1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Ta0.4 Ti1 Zr1,1759.38,1798.1799999999994,8993.63730250976,0.0,94.87528447611182,36376.54736404407,-84399.68977404626,,,,,,,,,,0.29411764705882354,,,,0.29411764705882354,,,0.11764705882352942,0.29411764705882354,,,,,448.8576167922232,BCC+Sec.,0,0,1,0,0,0,0,0,9.105792757372248,98.94117647058823,4100.294117647059,2320.7941176470586,2.2769238754325247,153.33823529411762,0.04496860264679936,39.588235294117645,114.41176470588236,2.8900445765230307,4.11764705882353,1.3315743412543692,118.0,12.175346107203493,1349.0,17.25,39.0,111.0,1.0
188,586,90,Hf1 Ta0.5 Ti1 Zr1,BCC+HCP,CAST,,9.4,,,T,25.0,700.0,1100.0,,,,,,,10.1002/adma.201701678,,586,Hf1 Ta0.5 Ti1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Ta0.5 Ti1 Zr1,1767.36,1808.55,9176.664949888924,0.0,94.9207078300777,36561.23852231314,-84272.82254537579,,,,,,,,,,0.2857142857142857,,,,0.2857142857142857,,,0.14285714285714285,0.2857142857142857,,,,,471.3692782074941,BCC+Sec.,0,0,1,0,0,0,0,0,9.322119415917369,101.42857142857143,3994.571428571429,2348.485714285714,2.285824489795917,153.04285714285714,0.04581091668854825,40.42857142857143,116.85714285714286,2.8904593639575973,4.142857142857142,1.351783994289646,118.0,12.175346107203493,1349.0,17.25,39.0,111.0,1.0
189,587,90,Hf1 Ta0.6 Ti1 Zr1,BCC+HCP,CAST,,9.6,,,T,25.0,800.0,1100.0,,,,,,,10.1002/adma.201701678,,587,Hf1 Ta0.6 Ti1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Ta0.6 Ti1 Zr1,1775.36,1821.27,9350.791973024212,0.0,94.92325001591342,36709.55962592563,-84127.73764433218,,,,,,,,,,0.2777777777777778,,,,0.2777777777777778,,,0.16666666666666666,0.2777777777777778,,,,,492.21016000860925,BCC+Sec.,0,0,1,0,0,0,0,0,9.526427926765546,103.77777777777777,3894.722222222223,2374.6388888888887,2.2902361111111103,152.76388888888889,0.04652441084071643,41.22222222222223,119.16666666666669,2.8908355795148246,4.166666666666666,1.366071449423063,118.0,12.175346107203493,1349.0,17.25,39.0,111.0,1.0
190,588,90,Hf1 Ta1 Ti1 Zr1,BCC,CAST,,10.2,,,T,25.0,1500.0,1500.0,,,112.0,,,,10.1002/adma.201701678,,588,Hf1 Ta1 Ti1 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.05622451293461246,0.9437754870653876,,,,Hf1 Ta1 Ti1 Zr1,1806.08,1893.25,9969.976269661494,0.0,94.38884100756994,36649.15534957437,-83507.83925306213,,,,,,,,,,0.25,,,,0.25,,,0.25,0.25,,,,,561.2676207000225,BCC,1,0,0,0,0,0,0,0,10.241507714734153,112.0,3545.25,2466.175,2.275118749999999,151.7875,0.048431572308007334,44.0,127.25,2.8920454545454546,4.25,1.3862943611198906,118.0,12.175346107203493,1349.0,17.25,39.0,111.0,1.0
195,594,92,Mo1 Nb1 Ta1 Ti1 V1,BCC,CAST,,9.3,,,C,25.0,1400.0,2450.0,,,172.8,,,,10.1016/j.jallcom.2016.11.188,2016,594,Mo1 Nb1 Ta1 Ti1 V1,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb1 Ta1 Ti1 V1,2286.07,2470.59,9153.489324603392,0.0,87.00286849047609,25765.919850359936,-84988.73173801613,,,,,,,,0.2,0.2,0.2,,,0.2,,,,0.2,,,,,,442.28362064488573,BCC,1,0,0,0,0,0,0,0,9.221728379159039,172.79999999999995,184.2,2612.0,1.0055439999999998,139.982,0.037771389395210735,43.6,174.0,3.9908256880733934,5.0,1.6094379124341005,224.0,12.175346107203493,1349.0,14.550000000000011,49.0,120.0,2.0
196,595,93,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,10.9,,,C,600.0,973.0,1590.0,,,212.5,,,,10.1016/j.intermet.2017.01.007,2017,595,Mo1 Nb1 Ta1 Ti1 V1 W1,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb1 Ta1 Ti1 V1 W1,2418.27,2585.59,10752.366754145723,0.0,86.81434945860428,23288.170482312573,-87226.49637849069,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,,0.16666666666666666,,,,551.4056861476498,BCC,1,0,0,0,0,0,0,0,10.92043010829251,212.5,157.49999999999997,2792.5,0.877558333333333,139.435,0.035709847456275284,63.16666666666666,196.66666666666663,3.1134564643799467,5.166666666666666,1.7917594692280547,306.0,14.912059054711753,1754.0,14.550000000000011,141.0,200.0,2.0
197,605,94,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,CAST,,9.1,,,C,25.0,1390.0,,,,,,,,10.1016/j.msec.2016.12.057,2016,605,Mo1 Nb1 Ta1 Ti1 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.202749779469032,0.7972502205309681,,,,Mo1 Nb1 Ta1 Ti1 Zr1,1846.31,2338.09,9080.936105013192,0.0,88.05041402760361,26479.170786358085,-85609.00627078133,,,,,,,,0.2,0.2,0.2,,,,0.2,,,0.2,,,,,,729.9509903657042,BCC+BCC,0,1,0,0,0,0,0,0,9.298456970868685,160.79999999999995,454.2,2600.94,2.3644239999999987,145.71200000000005,0.0545713648206094,40.8,159.8,3.9166666666666665,4.8,1.6094379124341005,261.0,12.175346107203493,1349.0,23.99000000000001,49.0,141.0,2.0
